id,new_house_transaction_amount
2025 Mar_sector 56,2714.641624377589
2025 Mar_sector 57,28266.31619643723
2025 Mar_sector 58,0.0
2025 Mar_sector 59,25811.316678796527
2025 Mar_sector 60,13752.609597955958
2025 Mar_sector 61,99722.82251453161
2025 Mar_sector 62,10677.872338105393
2025 Mar_sector 63,7204.68004593823
2025 Mar_sector 64,14741.644710147044
2025 Mar_sector 65,13374.679515826889
2025 Mar_sector 66,54508.20642621819
2025 Mar_sector 67,3696.173524810575
2025 Mar_sector 68,19211.859086542514
2025 Mar_sector 69,2460.5741784018273
2025 Mar_sector 70,1088.5605511212552
2025 Mar_sector 71,12644.490795166512
2025 Mar_sector 72,0.0
2025 Mar_sector 73,0.0
2025 Mar_sector 74,0.0
2025 Mar_sector 75,0.0
2025 Mar_sector 76,27647.608632518477
2025 Mar_sector 77,69716.03525247645
2025 Mar_sector 78,17361.895685295774
2025 Mar_sector 79,40612.67042034206
2025 Mar_sector 80,22111.477597036894
2025 Mar_sector 81,13412.361099440051
2025 Mar_sector 82,0.0
2025 Mar_sector 83,65569.70957894139
2025 Mar_sector 84,5401.169407883687
2025 Mar_sector 85,133015.27556592086
2025 Mar_sector 86,50294.21513149699
2025 Mar_sector 87,0.0
2025 Mar_sector 88,4575.112652741808
2025 Mar_sector 89,0.0
2025 Mar_sector 90,5933.415067089211
2025 Mar_sector 91,29309.407128226216
2025 Mar_sector 92,33527.96630663267
2025 Mar_sector 93,18373.975802891928
2025 Mar_sector 94,19819.59902715133
2025 Mar_sector 95,0.0
2025 Mar_sector 96,0.0
2025 Apr_sector 1,8902.893235746385
2025 Apr_sector 2,4907.739963275217
2025 Apr_sector 3,6611.381086983769
2025 Apr_sector 4,75702.50398795512
2025 Apr_sector 5,2119.177448990282
2025 Apr_sector 6,17416.248757970796
2025 Apr_sector 7,7659.124053638452
2025 Apr_sector 8,4348.241598231101
2025 Apr_sector 9,12147.091208198772
2025 Apr_sector 10,44104.58817379654
2025 Apr_sector 11,3992.5033927808727
2025 Apr_sector 12,0.0
2025 Apr_sector 13,4231.05003206945
2025 Apr_sector 14,13459.244509374968
2025 Apr_sector 15,93544.50296863461
2025 Apr_sector 16,79173.6149442459
2025 Apr_sector 17,944.3146763841667
2025 Apr_sector 18,25140.977078619966
2025 Apr_sector 19,0.0
2025 Apr_sector 20,7352.650602943857
2025 Apr_sector 21,25180.954509515534
2025 Apr_sector 22,27097.483132273883
2025 Apr_sector 23,28283.152912709258
2025 Apr_sector 24,70189.33280379687
2025 Apr_sector 25,26919.28896328514
2025 Apr_sector 26,0.0
2025 Apr_sector 27,4181.465699579853
2025 Apr_sector 28,36127.98750714283
2025 Apr_sector 29,28110.46933414289
2025 Apr_sector 30,33051.37116275146
2025 Apr_sector 31,9473.051571723625
2025 Apr_sector 32,73170.13370606123
2025 Apr_sector 33,0.0
2025 Apr_sector 34,72589.13467888121
2025 Apr_sector 35,12296.81012744677
2025 Apr_sector 36,131258.85235106735
2025 Apr_sector 37,4263.555352427755
2025 Apr_sector 38,65640.22829655839
2025 Apr_sector 39,0.0
2025 Apr_sector 40,8699.936266777759
2025 Apr_sector 41,0.0
2025 Apr_sector 42,2711.6536716140768
2025 Apr_sector 43,13157.725775464045
2025 Apr_sector 44,0.0
2025 Apr_sector 45,61709.024022758844
2025 Apr_sector 46,6324.679984495321
2025 Apr_sector 47,26510.4858096248
2025 Apr_sector 48,23692.611131761856
2025 Apr_sector 49,0.0
2025 Apr_sector 50,19954.8395943985
2025 Apr_sector 51,21511.671838262595
2025 Apr_sector 52,0.0
2025 Apr_sector 53,0.0
2025 Apr_sector 54,56867.21328583012
2025 Apr_sector 55,108087.78581548033
2025 Apr_sector 56,3054.3721592558013
2025 Apr_sector 57,26566.136805003545
2025 Apr_sector 58,0.0
2025 Apr_sector 59,25546.597521123385
2025 Apr_sector 60,11699.201760980875
2025 Apr_sector 61,100811.9534209726
2025 Apr_sector 62,10011.274902384826
2025 Apr_sector 63,7639.71127394778
2025 Apr_sector 64,15174.632182665722
2025 Apr_sector 65,13136.94437328731
2025 Apr_sector 66,54561.94267418813
2025 Apr_sector 67,3325.6180331008068
2025 Apr_sector 68,17429.446974364386
2025 Apr_sector 69,2283.809635062137
2025 Apr_sector 70,939.7551533786916
2025 Apr_sector 71,10743.551965512726
2025 Apr_sector 72,0.0
2025 Apr_sector 73,0.0
2025 Apr_sector 74,0.0
2025 Apr_sector 75,0.0
2025 Apr_sector 76,30267.674509127864
2025 Apr_sector 77,68856.58359093699
2025 Apr_sector 78,17332.40960423908
2025 Apr_sector 79,36302.06443581961
2025 Apr_sector 80,22886.150149301382
2025 Apr_sector 81,11623.86445832904
2025 Apr_sector 82,0.0
2025 Apr_sector 83,67019.7233043106
2025 Apr_sector 84,5194.301684415032
2025 Apr_sector 85,131314.71249896602
2025 Apr_sector 86,50523.010936912564
2025 Apr_sector 87,0.0
2025 Apr_sector 88,4622.007665373065
2025 Apr_sector 89,0.0
2025 Apr_sector 90,6217.121190629423
2025 Apr_sector 91,28255.742797842002
2025 Apr_sector 92,32596.32422856447
2025 Apr_sector 93,18550.386553991742
2025 Apr_sector 94,18444.681160267286
2025 Apr_sector 95,0.0
2025 Apr_sector 96,0.0
2025 May_sector 1,9514.00277042803
2025 May_sector 2,5037.195956193477
2025 May_sector 3,6376.976506992426
2025 May_sector 4,77365.77280963334
2025 May_sector 5,1774.360784630134
2025 May_sector 6,17146.10800423948
2025 May_sector 7,7515.904739890049
2025 May_sector 8,4097.459510277006
2025 May_sector 9,10651.226506852785
2025 May_sector 10,44246.50901582544
2025 May_sector 11,4113.988997598163
2025 May_sector 12,0.0
2025 May_sector 13,3444.1417188076384
2025 May_sector 14,15223.033396080184
2025 May_sector 15,98399.46539737843
2025 May_sector 16,77142.0140316419
2025 May_sector 17,1104.857845273999
2025 May_sector 18,25765.7601177625
2025 May_sector 19,0.0
2025 May_sector 20,7785.358400323783
2025 May_sector 21,22670.021725921557
2025 May_sector 22,27491.291450531357
2025 May_sector 23,28632.551670521436
2025 May_sector 24,71427.59811152035
2025 May_sector 25,27014.61953369669
2025 May_sector 26,0.0
2025 May_sector 27,3959.3672143364765
2025 May_sector 28,36399.86322588459
2025 May_sector 29,29974.152175519408
2025 May_sector 30,33036.013948811444
2025 May_sector 31,9707.579313024964
2025 May_sector 32,80687.65605132707
2025 May_sector 33,0.0
2025 May_sector 34,72963.56977507436
2025 May_sector 35,11921.889813015505
2025 May_sector 36,130729.47337657258
2025 May_sector 37,5975.122665264682
2025 May_sector 38,74129.56795034414
2025 May_sector 39,0.0
2025 May_sector 40,13670.709085574334
2025 May_sector 41,0.0
2025 May_sector 42,3356.508177109404
2025 May_sector 43,17758.48502766919
2025 May_sector 44,0.0
2025 May_sector 45,61434.86024118923
2025 May_sector 46,6836.630375395494
2025 May_sector 47,25759.66448040736
2025 May_sector 48,23609.662066119217
2025 May_sector 49,0.0
2025 May_sector 50,19989.360400397625
2025 May_sector 51,21477.02717224332
2025 May_sector 52,0.0
2025 May_sector 53,0.0
2025 May_sector 54,56269.152536371024
2025 May_sector 55,109035.80332539474
2025 May_sector 56,2716.60380213141
2025 May_sector 57,26641.14660255213
2025 May_sector 58,0.0
2025 May_sector 59,24256.866560411687
2025 May_sector 60,11584.653027050366
2025 May_sector 61,101789.58813896406
2025 May_sector 62,9738.763620996637
2025 May_sector 63,8355.94748701219
2025 May_sector 64,15312.18623878761
2025 May_sector 65,12501.001434738318
2025 May_sector 66,52328.22029218984
2025 May_sector 67,3371.709646843386
2025 May_sector 68,18897.84654986186
2025 May_sector 69,2417.229346841246
2025 May_sector 70,1021.4332481261504
2025 May_sector 71,10108.863019366481
2025 May_sector 72,0.0
2025 May_sector 73,0.0
2025 May_sector 74,0.0
2025 May_sector 75,0.0
2025 May_sector 76,28948.327894390117
2025 May_sector 77,68166.24989962135
2025 May_sector 78,17746.16912408337
2025 May_sector 79,38041.94941374175
2025 May_sector 80,23324.852270393298
2025 May_sector 81,11727.405032713417
2025 May_sector 82,0.0
2025 May_sector 83,67497.93888272485
2025 May_sector 84,5703.08459659292
2025 May_sector 85,133175.58805264533
2025 May_sector 86,52625.219050572676
2025 May_sector 87,0.0
2025 May_sector 88,4423.964831035212
2025 May_sector 89,0.0
2025 May_sector 90,6162.890492423397
2025 May_sector 91,29147.520372254745
2025 May_sector 92,32115.53822990765
2025 May_sector 93,19032.076570123238
2025 May_sector 94,19085.754687781984
2025 May_sector 95,0.0
2025 May_sector 96,0.0
2025 Jun_sector 1,11325.056578135373
2025 Jun_sector 2,5920.931953446308
2025 Jun_sector 3,7950.043290209942
2025 Jun_sector 4,80440.88812090422
2025 Jun_sector 5,2514.184706516841
2025 Jun_sector 6,16875.895399040244
2025 Jun_sector 7,8163.049019029875
2025 Jun_sector 8,4116.909820340437
2025 Jun_sector 9,10880.929409448512
2025 Jun_sector 10,44046.203051391705
2025 Jun_sector 11,4064.0542818241584
2025 Jun_sector 12,0.0
2025 Jun_sector 13,4040.1039445159154
2025 Jun_sector 14,15055.449052488077
2025 Jun_sector 15,100633.08190853483
2025 Jun_sector 16,78291.52112341426
2025 Jun_sector 17,772.0748217237247
2025 Jun_sector 18,26044.505702361832
2025 Jun_sector 19,0.0
2025 Jun_sector 20,8362.835048829535
2025 Jun_sector 21,23754.928582771052
2025 Jun_sector 22,28915.26121372497
2025 Jun_sector 23,27914.754490760508
2025 Jun_sector 24,76130.76425190087
2025 Jun_sector 25,27092.68281504034
2025 Jun_sector 26,0.0
2025 Jun_sector 27,4092.563019131437
2025 Jun_sector 28,35934.683552580034
2025 Jun_sector 29,28150.952792791537
2025 Jun_sector 30,33289.2613892768
2025 Jun_sector 31,9430.551116696975
2025 Jun_sector 32,100529.89675021241
2025 Jun_sector 33,0.0
2025 Jun_sector 34,74446.97033499069
2025 Jun_sector 35,12691.068027186542
2025 Jun_sector 36,135560.10637854348
2025 Jun_sector 37,4198.669258513621
2025 Jun_sector 38,75153.06062786482
2025 Jun_sector 39,0.0
2025 Jun_sector 40,9999.009477873156
2025 Jun_sector 41,0.0
2025 Jun_sector 42,2323.5787800237526
2025 Jun_sector 43,14760.047014532638
2025 Jun_sector 44,0.0
2025 Jun_sector 45,61929.96715265111
2025 Jun_sector 46,6194.096857801423
2025 Jun_sector 47,24896.305098679986
2025 Jun_sector 48,23697.038130140234
2025 Jun_sector 49,0.0
2025 Jun_sector 50,21204.224061644483
2025 Jun_sector 51,20337.052137370996
2025 Jun_sector 52,0.0
2025 Jun_sector 53,0.0
2025 Jun_sector 54,60290.09917893325
2025 Jun_sector 55,109367.47985170972
2025 Jun_sector 56,2417.762758979879
2025 Jun_sector 57,27525.961634662934
2025 Jun_sector 58,0.0
2025 Jun_sector 59,25394.253672681913
2025 Jun_sector 60,11224.674765085852
2025 Jun_sector 61,104911.75904548007
2025 Jun_sector 62,11075.788826764683
2025 Jun_sector 63,7676.528568929128
2025 Jun_sector 64,14911.156265808135
2025 Jun_sector 65,13489.72645804434
2025 Jun_sector 66,60086.84786621474
2025 Jun_sector 67,2797.478792661605
2025 Jun_sector 68,17866.893322391243
2025 Jun_sector 69,2470.8492182045993
2025 Jun_sector 70,994.9930400337203
2025 Jun_sector 71,11306.005666883178
2025 Jun_sector 72,0.0
2025 Jun_sector 73,0.0
2025 Jun_sector 74,0.0
2025 Jun_sector 75,0.0
2025 Jun_sector 76,31248.58417750417
2025 Jun_sector 77,67453.453526349
2025 Jun_sector 78,17264.72297654451
2025 Jun_sector 79,39086.08855869757
2025 Jun_sector 80,23729.97248987823
2025 Jun_sector 81,12416.922876190885
2025 Jun_sector 82,0.0
2025 Jun_sector 83,71239.83328758598
2025 Jun_sector 84,5441.42834108743
2025 Jun_sector 85,132339.59220767347
2025 Jun_sector 86,54820.76634057426
2025 Jun_sector 87,0.0
2025 Jun_sector 88,4746.287618591071
2025 Jun_sector 89,0.0
2025 Jun_sector 90,5865.616484495193
2025 Jun_sector 91,31155.95701448879
2025 Jun_sector 92,31646.19144680845
2025 Jun_sector 93,18299.36311473903
2025 Jun_sector 94,18300.407931907124
2025 Jun_sector 95,0.0
2025 Jun_sector 96,0.0
2025 Jul_sector 1,9085.413105643574
2025 Jul_sector 2,4821.602737823555
2025 Jul_sector 3,7322.836829591795
2025 Jul_sector 4,79639.46144890528
2025 Jul_sector 5,2080.068435149523
2025 Jul_sector 6,15595.150331736928
2025 Jul_sector 7,8291.614228536515
2025 Jul_sector 8,4226.28090174216
2025 Jul_sector 9,10583.970901008292
2025 Jul_sector 10,46086.288058863756
2025 Jul_sector 11,3898.696128700086
2025 Jul_sector 12,0.0
2025 Jul_sector 13,3512.250706366049
2025 Jul_sector 14,14713.709074382941
2025 Jul_sector 15,94480.44374497625
2025 Jul_sector 16,78157.89539897151
2025 Jul_sector 17,700.471912496524
2025 Jul_sector 18,25912.171190467867
2025 Jul_sector 19,0.0
2025 Jul_sector 20,7641.8698414568535
2025 Jul_sector 21,23275.77004414191
2025 Jul_sector 22,26736.274261765568
2025 Jul_sector 23,28426.149653631273
2025 Jul_sector 24,68963.3381046188
2025 Jul_sector 25,27028.995019253744
2025 Jul_sector 26,0.0
2025 Jul_sector 27,3399.6354065344303
2025 Jul_sector 28,35951.5304340123
2025 Jul_sector 29,25203.935173683927
2025 Jul_sector 30,35888.9085469432
2025 Jul_sector 31,9023.153499050575
2025 Jul_sector 32,68795.99552654877
2025 Jul_sector 33,0.0
2025 Jul_sector 34,72052.55622313447
2025 Jul_sector 35,12527.9407398615
2025 Jul_sector 36,129978.58760679267
2025 Jul_sector 37,3636.4292875427873
2025 Jul_sector 38,63469.56108792578
2025 Jul_sector 39,0.0
2025 Jul_sector 40,9777.947726805167
2025 Jul_sector 41,0.0
2025 Jul_sector 42,1453.4209570836383
2025 Jul_sector 43,15476.476759819567
2025 Jul_sector 44,0.0
2025 Jul_sector 45,68118.11123482922
2025 Jul_sector 46,6092.49792209415
2025 Jul_sector 47,26283.81705428325
2025 Jul_sector 48,23197.22623103014
2025 Jul_sector 49,0.0
2025 Jul_sector 50,19450.9620467729
2025 Jul_sector 51,18058.831422184063
2025 Jul_sector 52,0.0
2025 Jul_sector 53,0.0
2025 Jul_sector 54,57222.70855965747
2025 Jul_sector 55,104878.21947022837
2025 Jul_sector 56,2763.759062183282
2025 Jul_sector 57,27241.445921569426
2025 Jul_sector 58,0.0
2025 Jul_sector 59,25550.079883984996
2025 Jul_sector 60,10953.916035939674
2025 Jul_sector 61,100394.47279180228
2025 Jul_sector 62,10115.640500224628
2025 Jul_sector 63,8185.889805211262
2025 Jul_sector 64,15250.788945685377
2025 Jul_sector 65,12521.12679656158
2025 Jul_sector 66,57444.67077855824
2025 Jul_sector 67,2704.1495122751962
2025 Jul_sector 68,17168.61600071561
2025 Jul_sector 69,2457.4600557900117
2025 Jul_sector 70,918.4819360186987
2025 Jul_sector 71,9897.18400087174
2025 Jul_sector 72,0.0
2025 Jul_sector 73,0.0
2025 Jul_sector 74,0.0
2025 Jul_sector 75,0.0
2025 Jul_sector 76,28943.02619288153
2025 Jul_sector 77,67154.0351412812
2025 Jul_sector 78,17531.940855588007
2025 Jul_sector 79,36385.0735063297
2025 Jul_sector 80,21585.6352216961
2025 Jul_sector 81,13864.931658588986
2025 Jul_sector 82,0.0
2025 Jul_sector 83,68473.61002193663
2025 Jul_sector 84,4981.13733933625
2025 Jul_sector 85,130127.58031674632
2025 Jul_sector 86,50279.81410531362
2025 Jul_sector 87,0.0
2025 Jul_sector 88,4115.507242203129
2025 Jul_sector 89,0.0
2025 Jul_sector 90,6918.447043419497
2025 Jul_sector 91,28483.653289261227
2025 Jul_sector 92,31605.637211415582
2025 Jul_sector 93,19528.269490617047
2025 Jul_sector 94,18634.18389023692
2025 Jul_sector 95,0.0
2025 Jul_sector 96,0.0
