id,new_house_transaction_amount
2025 Mar_sector 55,65755.80828902377
2025 Mar_sector 56,1301.2618320079027
2025 Mar_sector 57,2784.728779522042
2025 Mar_sector 58,0.0
2025 Mar_sector 59,30962.227330516092
2025 Mar_sector 60,9234.834995019453
2025 Mar_sector 61,18060.808744767302
2025 Mar_sector 62,0.0
2025 Mar_sector 63,16041.034209159267
2025 Mar_sector 64,21947.878177738796
2025 Mar_sector 65,14593.479219012468
2025 Mar_sector 66,25946.844049258645
2025 Mar_sector 67,3905.0817880503428
2025 Mar_sector 68,19798.92376020941
2025 Mar_sector 69,4382.8306979283625
2025 Mar_sector 70,1824.2164054615998
2025 Mar_sector 71,996.9702413757619
2025 Mar_sector 72,0.0
2025 Mar_sector 73,49766.31924082151
2025 Mar_sector 74,0.0
2025 Mar_sector 75,2918.99016897396
2025 Mar_sector 76,18740.5162245905
2025 Mar_sector 77,28317.698972672548
2025 Mar_sector 78,0.0
2025 Mar_sector 79,17136.478186123943
2025 Mar_sector 80,17010.108365140513
2025 Mar_sector 81,14888.456436139544
2025 Mar_sector 82,10177.40757775725
2025 Mar_sector 83,31302.327820112125
2025 Mar_sector 84,74103.23225815811
2025 Mar_sector 85,101275.18575976221
2025 Mar_sector 86,0.0
2025 Mar_sector 87,5279.255985554736
2025 Mar_sector 88,0.0
2025 Mar_sector 89,0.0
2025 Mar_sector 90,18846.789683562944
2025 Mar_sector 91,16371.612359363166
2025 Mar_sector 92,18600.658433673438
2025 Mar_sector 93,8840.01920370837
2025 Mar_sector 94,12389.012138041222
2025 Mar_sector 95,0.0
2025 Mar_sector 96,13132.046128610062
2025 Apr_sector 1,45637.652879613786
2025 Apr_sector 2,2589.6403956766208
2025 Apr_sector 3,0.0
2025 Apr_sector 4,3487.7561256070567
2025 Apr_sector 5,0.0
2025 Apr_sector 6,6893.381005431583
2025 Apr_sector 7,13278.675013380815
2025 Apr_sector 8,10282.59945778043
2025 Apr_sector 9,44408.654932700934
2025 Apr_sector 10,2753.18869306126
2025 Apr_sector 11,3002.951486102384
2025 Apr_sector 12,1715.2441061135078
2025 Apr_sector 13,30193.863355924805
2025 Apr_sector 14,19525.99774048175
2025 Apr_sector 15,38755.95168941939
2025 Apr_sector 16,4841.23327714256
2025 Apr_sector 17,2819.340247121575
2025 Apr_sector 18,3705.7255100863918
2025 Apr_sector 19,0.0
2025 Apr_sector 20,7034.188423580968
2025 Apr_sector 21,21140.428409272274
2025 Apr_sector 22,0.0
2025 Apr_sector 23,17733.494673136902
2025 Apr_sector 24,15336.021254696263
2025 Apr_sector 25,13904.057963163265
2025 Apr_sector 26,0.0
2025 Apr_sector 27,2806.671567967413
2025 Apr_sector 28,9277.682443060465
2025 Apr_sector 29,35134.704796244376
2025 Apr_sector 30,54537.215102304355
2025 Apr_sector 31,6904.288776094641
2025 Apr_sector 32,0.0
2025 Apr_sector 33,30161.529058553173
2025 Apr_sector 34,11711.756378971757
2025 Apr_sector 35,1100.9484582817715
2025 Apr_sector 36,11512.565978008834
2025 Apr_sector 37,65899.24095653191
2025 Apr_sector 38,43318.581181772584
2025 Apr_sector 39,0.0
2025 Apr_sector 40,0.0
2025 Apr_sector 41,4755.059266960619
2025 Apr_sector 42,1247.874775878152
2025 Apr_sector 43,0.0
2025 Apr_sector 44,29417.44585817548
2025 Apr_sector 45,27518.458881903865
2025 Apr_sector 46,8502.509443723176
2025 Apr_sector 47,3817.1335420973905
2025 Apr_sector 48,2277.7697444299733
2025 Apr_sector 49,0.0
2025 Apr_sector 50,9759.426068973618
2025 Apr_sector 51,0.0
2025 Apr_sector 52,0.0
2025 Apr_sector 53,2173.063653746466
2025 Apr_sector 54,34001.15142674086
2025 Apr_sector 55,65755.80828902377
2025 Apr_sector 56,1301.2618320079027
2025 Apr_sector 57,2784.728779522042
2025 Apr_sector 58,0.0
2025 Apr_sector 59,30962.227330516092
2025 Apr_sector 60,9234.834995019453
2025 Apr_sector 61,18060.808744767302
2025 Apr_sector 62,0.0
2025 Apr_sector 63,16041.034209159267
2025 Apr_sector 64,21947.878177738796
2025 Apr_sector 65,14593.479219012468
2025 Apr_sector 66,25946.844049258645
2025 Apr_sector 67,3905.0817880503428
2025 Apr_sector 68,19798.92376020941
2025 Apr_sector 69,4382.8306979283625
2025 Apr_sector 70,1824.2164054615998
2025 Apr_sector 71,996.9702413757619
2025 Apr_sector 72,0.0
2025 Apr_sector 73,49766.31924082151
2025 Apr_sector 74,0.0
2025 Apr_sector 75,2918.99016897396
2025 Apr_sector 76,18740.5162245905
2025 Apr_sector 77,28317.698972672548
2025 Apr_sector 78,0.0
2025 Apr_sector 79,17136.478186123943
2025 Apr_sector 80,17010.108365140513
2025 Apr_sector 81,14888.456436139544
2025 Apr_sector 82,10177.40757775725
2025 Apr_sector 83,31302.327820112125
2025 Apr_sector 84,74103.23225815811
2025 Apr_sector 85,101275.18575976221
2025 Apr_sector 86,0.0
2025 Apr_sector 87,5279.255985554736
2025 Apr_sector 88,0.0
2025 Apr_sector 89,0.0
2025 Apr_sector 90,18846.789683562944
2025 Apr_sector 91,16371.612359363166
2025 Apr_sector 92,18600.658433673438
2025 Apr_sector 93,8840.01920370837
2025 Apr_sector 94,12389.012138041222
2025 Apr_sector 95,0.0
2025 Apr_sector 96,13132.046128610062
2025 May_sector 1,45637.652879613786
2025 May_sector 2,2589.6403956766208
2025 May_sector 3,0.0
2025 May_sector 4,3487.7561256070567
2025 May_sector 5,0.0
2025 May_sector 6,6893.381005431583
2025 May_sector 7,13278.675013380815
2025 May_sector 8,10282.59945778043
2025 May_sector 9,44408.654932700934
2025 May_sector 10,2753.18869306126
2025 May_sector 11,3002.951486102384
2025 May_sector 12,1715.2441061135078
2025 May_sector 13,30193.863355924805
2025 May_sector 14,19525.99774048175
2025 May_sector 15,38755.95168941939
2025 May_sector 16,4841.23327714256
2025 May_sector 17,2819.340247121575
2025 May_sector 18,3705.7255100863918
2025 May_sector 19,0.0
2025 May_sector 20,7034.188423580968
2025 May_sector 21,21140.428409272274
2025 May_sector 22,0.0
2025 May_sector 23,17733.494673136902
2025 May_sector 24,15336.021254696263
2025 May_sector 25,13904.057963163265
2025 May_sector 26,0.0
2025 May_sector 27,2806.671567967413
2025 May_sector 28,9277.682443060465
2025 May_sector 29,35134.704796244376
2025 May_sector 30,54537.215102304355
2025 May_sector 31,6904.288776094641
2025 May_sector 32,0.0
2025 May_sector 33,30161.529058553173
2025 May_sector 34,11711.756378971757
2025 May_sector 35,1100.9484582817715
2025 May_sector 36,11512.565978008834
2025 May_sector 37,65899.24095653191
2025 May_sector 38,43318.581181772584
2025 May_sector 39,0.0
2025 May_sector 40,0.0
2025 May_sector 41,4755.059266960619
2025 May_sector 42,1247.874775878152
2025 May_sector 43,0.0
2025 May_sector 44,29417.44585817548
2025 May_sector 45,27518.458881903865
2025 May_sector 46,8502.509443723176
2025 May_sector 47,3817.1335420973905
2025 May_sector 48,2277.7697444299733
2025 May_sector 49,0.0
2025 May_sector 50,9759.426068973618
2025 May_sector 51,0.0
2025 May_sector 52,0.0
2025 May_sector 53,2173.063653746466
2025 May_sector 54,34001.15142674086
2025 May_sector 55,65755.80828902377
2025 May_sector 56,1301.2618320079027
2025 May_sector 57,2784.728779522042
2025 May_sector 58,0.0
2025 May_sector 59,30962.227330516092
2025 May_sector 60,9234.834995019453
2025 May_sector 61,18060.808744767302
2025 May_sector 62,0.0
2025 May_sector 63,16041.034209159267
2025 May_sector 64,21947.878177738796
2025 May_sector 65,14593.479219012468
2025 May_sector 66,25946.844049258645
2025 May_sector 67,3905.0817880503428
2025 May_sector 68,19798.92376020941
2025 May_sector 69,4382.8306979283625
2025 May_sector 70,1824.2164054615998
2025 May_sector 71,996.9702413757619
2025 May_sector 72,0.0
2025 May_sector 73,49766.31924082151
2025 May_sector 74,0.0
2025 May_sector 75,2918.99016897396
2025 May_sector 76,18740.5162245905
2025 May_sector 77,28317.698972672548
2025 May_sector 78,0.0
2025 May_sector 79,17136.478186123943
2025 May_sector 80,17010.108365140513
2025 May_sector 81,14888.456436139544
2025 May_sector 82,10177.40757775725
2025 May_sector 83,31302.327820112125
2025 May_sector 84,74103.23225815811
2025 May_sector 85,101275.18575976221
2025 May_sector 86,0.0
2025 May_sector 87,5279.255985554736
2025 May_sector 88,0.0
2025 May_sector 89,0.0
2025 May_sector 90,18846.789683562944
2025 May_sector 91,16371.612359363166
2025 May_sector 92,18600.658433673438
2025 May_sector 93,8840.01920370837
2025 May_sector 94,12389.012138041222
2025 May_sector 95,0.0
2025 May_sector 96,13132.046128610062
2025 Jun_sector 1,45637.652879613786
2025 Jun_sector 2,2589.6403956766208
2025 Jun_sector 3,0.0
2025 Jun_sector 4,3487.7561256070567
2025 Jun_sector 5,0.0
2025 Jun_sector 6,6893.381005431583
2025 Jun_sector 7,13278.675013380815
2025 Jun_sector 8,10282.59945778043
2025 Jun_sector 9,44408.654932700934
2025 Jun_sector 10,2753.18869306126
2025 Jun_sector 11,3002.951486102384
2025 Jun_sector 12,1715.2441061135078
2025 Jun_sector 13,30193.863355924805
2025 Jun_sector 14,19525.99774048175
2025 Jun_sector 15,38755.95168941939
2025 Jun_sector 16,4841.23327714256
2025 Jun_sector 17,2819.340247121575
2025 Jun_sector 18,3705.7255100863918
2025 Jun_sector 19,0.0
2025 Jun_sector 20,7034.188423580968
2025 Jun_sector 21,21140.428409272274
2025 Jun_sector 22,0.0
2025 Jun_sector 23,17733.494673136902
2025 Jun_sector 24,15336.021254696263
2025 Jun_sector 25,13904.057963163265
2025 Jun_sector 26,0.0
2025 Jun_sector 27,2806.671567967413
2025 Jun_sector 28,9277.682443060465
2025 Jun_sector 29,35134.704796244376
2025 Jun_sector 30,54537.215102304355
2025 Jun_sector 31,6904.288776094641
2025 Jun_sector 32,0.0
2025 Jun_sector 33,30161.529058553173
2025 Jun_sector 34,11711.756378971757
2025 Jun_sector 35,1100.9484582817715
2025 Jun_sector 36,11512.565978008834
2025 Jun_sector 37,65899.24095653191
2025 Jun_sector 38,43318.581181772584
2025 Jun_sector 39,0.0
2025 Jun_sector 40,0.0
2025 Jun_sector 41,4755.059266960619
2025 Jun_sector 42,1247.874775878152
2025 Jun_sector 43,0.0
2025 Jun_sector 44,29417.44585817548
2025 Jun_sector 45,27518.458881903865
2025 Jun_sector 46,8502.509443723176
2025 Jun_sector 47,3817.1335420973905
2025 Jun_sector 48,2277.7697444299733
2025 Jun_sector 49,0.0
2025 Jun_sector 50,9759.426068973618
2025 Jun_sector 51,0.0
2025 Jun_sector 52,0.0
2025 Jun_sector 53,2173.063653746466
2025 Jun_sector 54,34001.15142674086
2025 Jun_sector 55,65755.80828902377
2025 Jun_sector 56,1301.2618320079027
2025 Jun_sector 57,2784.728779522042
2025 Jun_sector 58,0.0
2025 Jun_sector 59,30962.227330516092
2025 Jun_sector 60,9234.834995019453
2025 Jun_sector 61,18060.808744767302
2025 Jun_sector 62,0.0
2025 Jun_sector 63,16041.034209159267
2025 Jun_sector 64,21947.878177738796
2025 Jun_sector 65,14593.479219012468
2025 Jun_sector 66,25946.844049258645
2025 Jun_sector 67,3905.0817880503428
2025 Jun_sector 68,19798.92376020941
2025 Jun_sector 69,4382.8306979283625
2025 Jun_sector 70,1824.2164054615998
2025 Jun_sector 71,996.9702413757619
2025 Jun_sector 72,0.0
2025 Jun_sector 73,49766.31924082151
2025 Jun_sector 74,0.0
2025 Jun_sector 75,2918.99016897396
2025 Jun_sector 76,18740.5162245905
2025 Jun_sector 77,28317.698972672548
2025 Jun_sector 78,0.0
2025 Jun_sector 79,17136.478186123943
2025 Jun_sector 80,17010.108365140513
2025 Jun_sector 81,14888.456436139544
2025 Jun_sector 82,10177.40757775725
2025 Jun_sector 83,31302.327820112125
2025 Jun_sector 84,74103.23225815811
2025 Jun_sector 85,101275.18575976221
2025 Jun_sector 86,0.0
2025 Jun_sector 87,5279.255985554736
2025 Jun_sector 88,0.0
2025 Jun_sector 89,0.0
2025 Jun_sector 90,18846.789683562944
2025 Jun_sector 91,16371.612359363166
2025 Jun_sector 92,18600.658433673438
2025 Jun_sector 93,8840.01920370837
2025 Jun_sector 94,12389.012138041222
2025 Jun_sector 95,0.0
2025 Jun_sector 96,13132.046128610062
2025 Jul_sector 1,45637.652879613786
2025 Jul_sector 2,2589.6403956766208
2025 Jul_sector 3,0.0
2025 Jul_sector 4,3487.7561256070567
2025 Jul_sector 5,0.0
2025 Jul_sector 6,6893.381005431583
2025 Jul_sector 7,13278.675013380815
2025 Jul_sector 8,10282.59945778043
2025 Jul_sector 9,44408.654932700934
2025 Jul_sector 10,2753.18869306126
2025 Jul_sector 11,3002.951486102384
2025 Jul_sector 12,1715.2441061135078
2025 Jul_sector 13,30193.863355924805
2025 Jul_sector 14,19525.99774048175
2025 Jul_sector 15,38755.95168941939
2025 Jul_sector 16,4841.23327714256
2025 Jul_sector 17,2819.340247121575
2025 Jul_sector 18,3705.7255100863918
2025 Jul_sector 19,0.0
2025 Jul_sector 20,7034.188423580968
2025 Jul_sector 21,21140.428409272274
2025 Jul_sector 22,0.0
2025 Jul_sector 23,17733.494673136902
2025 Jul_sector 24,15336.021254696263
2025 Jul_sector 25,13904.057963163265
2025 Jul_sector 26,0.0
2025 Jul_sector 27,2806.671567967413
2025 Jul_sector 28,9277.682443060465
2025 Jul_sector 29,35134.704796244376
2025 Jul_sector 30,54537.215102304355
2025 Jul_sector 31,6904.288776094641
2025 Jul_sector 32,0.0
2025 Jul_sector 33,30161.529058553173
2025 Jul_sector 34,11711.756378971757
2025 Jul_sector 35,1100.9484582817715
2025 Jul_sector 36,11512.565978008834
2025 Jul_sector 37,65899.24095653191
2025 Jul_sector 38,43318.581181772584
2025 Jul_sector 39,0.0
2025 Jul_sector 40,0.0
2025 Jul_sector 41,4755.059266960619
2025 Jul_sector 42,1247.874775878152
2025 Jul_sector 43,0.0
2025 Jul_sector 44,29417.44585817548
2025 Jul_sector 45,27518.458881903865
2025 Jul_sector 46,8502.509443723176
2025 Jul_sector 47,3817.1335420973905
2025 Jul_sector 48,2277.7697444299733
2025 Jul_sector 49,0.0
2025 Jul_sector 50,9759.426068973618
2025 Jul_sector 51,0.0
2025 Jul_sector 52,0.0
2025 Jul_sector 53,2173.063653746466
2025 Jul_sector 54,34001.15142674086
2025 Jul_sector 55,65755.80828902377
2025 Jul_sector 56,1301.2618320079027
2025 Jul_sector 57,2784.728779522042
2025 Jul_sector 58,0.0
2025 Jul_sector 59,30962.227330516092
2025 Jul_sector 60,9234.834995019453
2025 Jul_sector 61,18060.808744767302
2025 Jul_sector 62,0.0
2025 Jul_sector 63,16041.034209159267
2025 Jul_sector 64,21947.878177738796
2025 Jul_sector 65,14593.479219012468
2025 Jul_sector 66,25946.844049258645
2025 Jul_sector 67,3905.0817880503428
2025 Jul_sector 68,19798.92376020941
2025 Jul_sector 69,4382.8306979283625
2025 Jul_sector 70,1824.2164054615998
2025 Jul_sector 71,996.9702413757619
2025 Jul_sector 72,0.0
2025 Jul_sector 73,49766.31924082151
2025 Jul_sector 74,0.0
2025 Jul_sector 75,2918.99016897396
2025 Jul_sector 76,18740.5162245905
2025 Jul_sector 77,28317.698972672548
2025 Jul_sector 78,0.0
2025 Jul_sector 79,17136.478186123943
2025 Jul_sector 80,17010.108365140513
2025 Jul_sector 81,14888.456436139544
2025 Jul_sector 82,10177.40757775725
2025 Jul_sector 83,31302.327820112125
2025 Jul_sector 84,74103.23225815811
2025 Jul_sector 85,101275.18575976221
2025 Jul_sector 86,0.0
2025 Jul_sector 87,5279.255985554736
2025 Jul_sector 88,0.0
2025 Jul_sector 89,0.0
2025 Jul_sector 90,18846.789683562944
2025 Jul_sector 91,16371.612359363166
2025 Jul_sector 92,18600.658433673438
2025 Jul_sector 93,8840.01920370837
2025 Jul_sector 94,12389.012138041222
2025 Jul_sector 95,0.0
2025 Jul_sector 96,13132.046128610062
